0.404154, 0.040415, 0.000808, 0.000000
0.000000, 0.036374, 0.001536, 0.000001
-0.011622, 0.031574, 0.002167, 0.000002
0.383437, 0.066761, 0.003502, 0.000003
0.046290, 0.064713, 0.004797, 0.000005
0.139546, 0.072197, 0.006241, 0.000008
0.183492, 0.083326, 0.007907, 0.000011
-0.127272, 0.062266, 0.009153, 0.000014
0.255886, 0.081628, 0.010785, 0.000019
0.263980, 0.099864, 0.012782, 0.000024
0.127710, 0.102648, 0.014835, 0.000030
-0.080926, 0.084291, 0.016521, 0.000036
0.080118, 0.083873, 0.018199, 0.000044
-0.081601, 0.067326, 0.019545, 0.000052
0.069365, 0.067530, 0.020896, 0.000060
0.324027, 0.093180, 0.022759, 0.000069
0.151237, 0.098985, 0.024739, 0.000079
-0.011577, 0.087929, 0.026498, 0.000089
0.174115, 0.096548, 0.028429, 0.000101
0.104788, 0.097372, 0.030376, 0.000113
0.288728, 0.116507, 0.032706, 0.000126
0.311135, 0.135970, 0.035426, 0.000140
0.115772, 0.133950, 0.038105, 0.000155
-0.277963, 0.092759, 0.039960, 0.000171
-0.127143, 0.070769, 0.041375, 0.000188
0.368826, 0.100574, 0.043387, 0.000205
0.310448, 0.121562, 0.045818, 0.000224
0.092749, 0.118680, 0.048191, 0.000243
0.139320, 0.120744, 0.050606, 0.000263
0.046290, 0.113299, 0.052872, 0.000284
-0.289077, 0.073061, 0.054334, 0.000306
0.092767, 0.075032, 0.055834, 0.000328
0.220634, 0.089592, 0.057626, 0.000351
0.173342, 0.097967, 0.059585, 0.000375
0.255471, 0.113718, 0.061860, 0.000400
0.267463, 0.129092, 0.064442, 0.000426
0.092059, 0.125389, 0.066949, 0.000453
0.092674, 0.122117, 0.069392, 0.000480
0.023225, 0.112228, 0.071636, 0.000509
-0.046039, 0.096401, 0.073564, 0.000538
0.198415, 0.106603, 0.075696, 0.000569
0.150534, 0.110996, 0.077916, 0.000600
0.127684, 0.112665, 0.080170, 0.000632
0.336347, 0.135033, 0.082870, 0.000665
0.231824, 0.144712, 0.085764, 0.000699
0.172889, 0.147530, 0.088715, 0.000735
-0.046113, 0.128165, 0.091278, 0.000771
0.184489, 0.133798, 0.093954, 0.000809
0.151175, 0.135535, 0.096665, 0.000848
-0.126760, 0.109306, 0.098851, 0.000887
0.358599, 0.134235, 0.101536, 0.000928
0.267625, 0.147574, 0.104487, 0.000970
0.300943, 0.162911, 0.107746, 0.001013
0.325473, 0.179167, 0.111329, 0.001057
0.057641, 0.167015, 0.114669, 0.001103
0.174397, 0.167753, 0.118024, 0.001150
-0.195587, 0.131419, 0.120653, 0.001199
0.208431, 0.139120, 0.123435, 0.001248
0.196732, 0.144881, 0.126333, 0.001298
0.057595, 0.136153, 0.129056, 0.001350
0.011591, 0.123697, 0.131530, 0.001403
0.393937, 0.150721, 0.134544, 0.001457
0.011584, 0.136807, 0.137280, 0.001511
0.325144, 0.155641, 0.140393, 0.001568
0.046169, 0.144693, 0.143287, 0.001625
-0.011584, 0.129066, 0.145868, 0.001683
-0.046215, 0.111538, 0.148099, 0.001743
0.197090, 0.120093, 0.150501, 0.001803
0.242923, 0.132376, 0.153148, 0.001864
0.452415, 0.164380, 0.156436, 0.001927
0.405031, 0.188445, 0.160205, 0.001991
0.173727, 0.186973, 0.163944, 0.002056
0.218816, 0.190158, 0.167747, 0.002123
0.069787, 0.178121, 0.171310, 0.002192
-0.150321, 0.145276, 0.174215, 0.002262
0.161753, 0.146924, 0.177154, 0.002332
0.324092, 0.164641, 0.180447, 0.002405
-0.046299, 0.143547, 0.183318, 0.002478
-0.116218, 0.117570, 0.185669, 0.002552
0.103817, 0.116195, 0.187993, 0.002627
0.230611, 0.127637, 0.190546, 0.002704
0.218728, 0.136746, 0.193281, 0.002781
0.392035, 0.162275, 0.196526, 0.002859
0.093088, 0.155356, 0.199633, 0.002939
0.034592, 0.143280, 0.202499, 0.003020
0.161007, 0.145052, 0.205400, 0.003103
0.355940, 0.166141, 0.208723, 0.003186
-0.011577, 0.148369, 0.211690, 0.003271
0.209447, 0.154477, 0.214779, 0.003357
0.115515, 0.150581, 0.217791, 0.003444
-0.057769, 0.129746, 0.220386, 0.003532
0.069491, 0.123720, 0.222860, 0.003621
0.186288, 0.129977, 0.225460, 0.003711
0.161982, 0.133178, 0.228124, 0.003802
-0.138478, 0.106012, 0.230244, 0.003895
0.172646, 0.112675, 0.232497, 0.003988
0.219434, 0.123351, 0.234964, 0.004082
0.510415, 0.162058, 0.238205, 0.004177
0.220858, 0.167938, 0.241564, 0.004273
0.023103, 0.153454, 0.244633, 0.004371
0.127555, 0.150864, 0.247651, 0.004470
0.162474, 0.152025, 0.250691, 0.004571
0.172058, 0.154029, 0.253772, 0.004672
0.393142, 0.177940, 0.257330, 0.004775
-0.011584, 0.158987, 0.260510, 0.004879
0.161884, 0.159277, 0.263696, 0.004985
-0.069901, 0.136359, 0.266423, 0.005091
0.344596, 0.157183, 0.269567, 0.005199
0.264989, 0.167964, 0.272926, 0.005308
0.312645, 0.182432, 0.276574, 0.005419
0.267572, 0.190946, 0.280393, 0.005531
0.524135, 0.224265, 0.284879, 0.005645
0.148612, 0.216699, 0.289213, 0.005761
0.171304, 0.212160, 0.293456, 0.005878
0.469438, 0.237888, 0.298214, 0.005997
0.415261, 0.255625, 0.303326, 0.006119
0.377016, 0.267764, 0.308681, 0.006242
-0.094564, 0.231531, 0.313312, 0.006368
0.213192, 0.229697, 0.317906, 0.006495
0.931731, 0.299901, 0.323904, 0.006624
1.967308, 0.466641, 0.333237, 0.006758
3.069438, 0.726921, 0.347775, 0.006897
4.221078, 1.076337, 0.369302, 0.007044
5.878371, 1.556540, 0.400433, 0.007205
7.199179, 2.120804, 0.442849, 0.007382
8.596520, 2.768376, 0.498216, 0.007581
10.054915, 3.497030, 0.568157, 0.007808
11.284300, 4.275756, 0.653672, 0.008070
12.465678, 5.094748, 0.755567, 0.008372
13.638117, 5.949085, 0.874549, 0.008722
14.868593, 6.841036, 1.011369, 0.009126
16.026392, 7.759572, 1.166561, 0.009593
17.396460, 8.723260, 1.341026, 0.010129
19.065243, 9.757458, 1.536175, 0.010744
20.901430, 10.871855, 1.753612, 0.011445
21.943680, 11.979037, 1.993193, 0.012243
22.904873, 13.071621, 2.254625, 0.013144
24.051359, 14.169595, 2.538017, 0.014160
26.052006, 15.357836, 2.845174, 0.015298
27.453594, 16.567411, 3.176522, 0.016568
28.279772, 17.738647, 3.531295, 0.017981
28.646431, 18.829426, 3.907884, 0.019544
29.012869, 19.847771, 4.304839, 0.021266
29.740191, 20.837013, 4.721580, 0.023154
29.979023, 21.751215, 5.156604, 0.025217
30.419907, 22.618084, 5.608965, 0.027461
30.095278, 23.365803, 6.076282, 0.029891
29.986000, 24.027822, 6.556838, 0.032514
31.914259, 24.816465, 7.053167, 0.035335
33.873489, 25.722168, 7.567611, 0.038362
33.117764, 26.461727, 8.096846, 0.041601
32.552536, 27.070808, 8.638262, 0.045056
33.590424, 27.722771, 9.192718, 0.048733
34.807041, 28.431198, 9.761341, 0.052638
36.690254, 29.257103, 10.346483, 0.056777
38.143894, 30.145782, 10.949399, 0.061156
39.247166, 31.055922, 11.570518, 0.065784
38.904831, 31.840813, 12.207334, 0.070667
38.453068, 32.502037, 12.857374, 0.075810
39.173534, 33.169186, 13.520758, 0.081219
40.157593, 33.868027, 14.198118, 0.086898
39.978600, 34.479084, 14.887700, 0.092853
41.605621, 35.191738, 15.591535, 0.099090
42.783073, 35.950871, 16.310553, 0.105614
42.636963, 36.619480, 17.042942, 0.112431
41.089069, 37.066441, 17.784271, 0.119545
40.741302, 37.433926, 18.532949, 0.126958
41.608082, 37.851341, 19.289976, 0.134674
41.924999, 38.258705, 20.055151, 0.142696
42.237026, 38.656536, 20.828281, 0.151027
42.109695, 39.001854, 21.608318, 0.159671
42.380386, 39.339706, 22.395113, 0.168629
42.211281, 39.626865, 23.187651, 0.177904
40.823849, 39.746563, 23.982582, 0.187497
40.342907, 39.806198, 24.778706, 0.197408
41.434978, 39.969078, 25.578087, 0.207639
41.764862, 40.148655, 26.381060, 0.218192
41.328300, 40.266621, 27.186392, 0.229066
40.211517, 40.261112, 27.991613, 0.240263
40.597282, 40.294731, 28.797508, 0.251782
40.816616, 40.346920, 29.604446, 0.263624
41.644722, 40.476700, 30.413980, 0.275789
41.775631, 40.606594, 31.226112, 0.288280
41.649551, 40.710892, 32.040329, 0.301096
41.235336, 40.763336, 32.855595, 0.314238
41.388783, 40.825882, 33.672112, 0.327707
40.810780, 40.824371, 34.488598, 0.341503
40.870224, 40.828957, 35.305176, 0.355625
40.767952, 40.822857, 36.121632, 0.370073
41.364521, 40.877022, 36.939171, 0.384849
41.449409, 40.934261, 37.757854, 0.399952
41.385250, 40.979359, 38.577442, 0.415383
41.255352, 41.006958, 39.397583, 0.431142
41.402142, 41.046478, 40.218513, 0.447229
42.019993, 41.143829, 41.041389, 0.463646
42.211723, 41.250618, 41.866402, 0.480393
41.821083, 41.307663, 42.692554, 0.497470
41.828239, 41.359722, 43.519749, 0.514877
41.681114, 41.391861, 44.347588, 0.532617
41.397194, 41.392395, 45.175434, 0.550687
41.938351, 41.446991, 46.004375, 0.569088
42.437168, 41.546009, 46.835297, 0.587823
42.251263, 41.616535, 47.667625, 0.606890
42.182064, 41.673088, 48.501087, 0.626290
42.178715, 41.723652, 49.335560, 0.646024
42.940601, 41.845348, 50.172466, 0.666093
42.781590, 41.938972, 51.011246, 0.686498
42.224827, 41.967560, 51.850597, 0.707238
42.127655, 41.983570, 52.690269, 0.728314
42.395409, 42.024754, 53.530766, 0.749726
42.619751, 42.084251, 54.372452, 0.771475
42.487648, 42.124592, 55.214943, 0.793561
43.066402, 42.218773, 56.059319, 0.815985
42.548306, 42.251728, 56.904354, 0.838747
42.027233, 42.229279, 57.748940, 0.861846
41.693371, 42.175690, 58.592453, 0.885283
41.585258, 42.116646, 59.434788, 0.909057
41.930523, 42.098034, 60.276749, 0.933168
42.260422, 42.114273, 61.119034, 0.957616
42.979610, 42.200806, 61.963051, 0.982401
42.844353, 42.265160, 62.808353, 1.007524
43.244091, 42.363052, 63.655613, 1.032986
42.445896, 42.371338, 64.503036, 1.058788
42.705093, 42.404713, 65.351128, 1.084928
40.631935, 42.227436, 66.195679, 1.111406
40.210922, 42.025784, 67.036194, 1.138221
39.426262, 41.765831, 67.871513, 1.165369
38.138012, 41.403049, 68.699577, 1.192849
36.214184, 40.884163, 69.517258, 1.220656
35.212841, 40.317032, 70.323601, 1.248786
34.750980, 39.760426, 71.118813, 1.277233
35.148174, 39.299202, 71.904800, 1.305995
34.962662, 38.865547, 72.682114, 1.335068
34.432396, 38.422234, 73.450562, 1.364448
35.204662, 38.100475, 74.212570, 1.394133
36.357121, 37.926140, 74.971092, 1.424121
35.128925, 37.646420, 75.724022, 1.454411
33.901585, 37.271935, 76.469460, 1.484999
33.962753, 36.941017, 77.208282, 1.515882
33.713749, 36.618290, 77.940651, 1.547058
33.386528, 36.295113, 78.666550, 1.578525
31.308277, 35.796429, 79.382477, 1.610278
30.602446, 35.277031, 80.088020, 1.642313
30.706244, 34.819954, 80.784416, 1.674627
31.305370, 34.468494, 81.473785, 1.707217
31.538923, 34.175537, 82.157295, 1.740080
31.053564, 33.863338, 82.834564, 1.773213
31.571186, 33.634125, 83.507248, 1.806616
31.887917, 33.459503, 84.176437, 1.840287
31.095184, 33.223072, 84.840897, 1.874223
29.704754, 32.871239, 85.498322, 1.908423
27.561169, 32.340233, 86.145126, 1.942881
26.706079, 31.776817, 86.780663, 1.977593
26.412703, 31.240406, 87.405472, 2.012555
25.395395, 30.655905, 88.018593, 2.047763
21.490602, 29.739374, 88.613380, 2.083208
18.460421, 28.611479, 89.185608, 2.118882
19.690323, 27.719364, 89.739998, 2.154778
18.005009, 26.747929, 90.274956, 2.190888
14.622713, 25.535408, 90.785667, 2.227203
11.272407, 24.109108, 91.267853, 2.263710
8.038697, 22.502068, 91.717896, 2.300397
5.636570, 20.815517, 92.134209, 2.337251
4.671391, 19.201105, 92.518234, 2.374258
3.861738, 17.667168, 92.871574, 2.411407
3.263621, 16.226812, 93.196114, 2.448685
2.221813, 14.826312, 93.492638, 2.486082
0.742160, 13.417897, 93.760994, 2.523587
-2.339196, 11.842188, 93.997841, 2.561186
-0.049424, 10.653027, 94.210899, 2.598870
-0.126506, 9.575073, 94.402397, 2.636631
0.277178, 8.645284, 94.575302, 2.674461
0.034654, 7.784221, 94.730988, 2.712354
0.172368, 7.023036, 94.871445, 2.750302
0.116596, 6.332392, 94.998093, 2.788301
-0.289370, 5.670216, 95.111496, 2.826346
-0.255007, 5.077693, 95.213051, 2.864431
-0.956785, 4.474246, 95.302536, 2.902552
2.074320, 4.234253, 95.387222, 2.940707
-1.105941, 3.700233, 95.461227, 2.978892
0.269377, 3.357148, 95.528374, 3.017103
0.369346, 3.058367, 95.589539, 3.055339
0.150260, 2.767557, 95.644890, 3.093597
0.428002, 2.533601, 95.695564, 3.131875
0.000000, 2.280241, 95.741173, 3.170171
0.174079, 2.069625, 95.782562, 3.208484
0.265576, 1.889220, 95.820343, 3.246813
0.115399, 1.711838, 95.854576, 3.285154
0.172507, 1.557905, 95.885735, 3.323509
0.116053, 1.413720, 95.914009, 3.361874
-0.057804, 1.266567, 95.939339, 3.400250
-6.131970, 0.526714, 95.949875, 3.438630
1.929038, 0.666946, 95.963211, 3.477015
2.740544, 0.874306, 95.980698, 3.515408
2.867084, 1.073583, 96.002167, 3.553808
0.437714, 1.009997, 96.022369, 3.592217
0.367863, 0.945783, 96.041283, 3.630634
-0.225793, 0.828626, 96.057854, 3.669057
0.301310, 0.775894, 96.073372, 3.707486
0.000000, 0.698305, 96.087341, 3.745921
0.371365, 0.665611, 96.100655, 3.784362
0.381887, 0.637238, 96.113396, 3.822807
0.265844, 0.600099, 96.125397, 3.861257
0.209362, 0.561025, 96.136620, 3.899712
0.011540, 0.506077, 96.146744, 3.938170
0.416351, 0.497104, 96.156685, 3.976633
-1.518360, 0.295558, 96.162598, 4.015098
-1.476998, 0.118302, 96.164963, 4.053564
0.160556, 0.122527, 96.167412, 4.092031
-2.448002, -0.134526, 96.164719, 4.130497
-2.142108, -0.335284, 96.158012, 4.168960
0.595350, -0.242220, 96.153168, 4.207421
3.418292, 0.123831, 96.155647, 4.245883
-0.158556, 0.095592, 96.157562, 4.284347
0.113771, 0.097410, 96.159508, 4.322810
0.770479, 0.164717, 96.162804, 4.361275
1.386951, 0.286940, 96.168541, 4.399743
0.924597, 0.350706, 96.175552, 4.438213
3.062313, 0.621867, 96.187988, 4.476688
1.166911, 0.676371, 96.201515, 4.515169
-0.461722, 0.562562, 96.212769, 4.553654
-2.007960, 0.305510, 96.218880, 4.592141
-1.524497, 0.122509, 96.221329, 4.630630
-3.752383, -0.264980, 96.216026, 4.669116
-5.626902, -0.801172, 96.200005, 4.707596
-7.299656, -1.451021, 96.170982, 4.746064
-9.359470, -2.241866, 96.126144, 4.784514
-11.091215, -3.126801, 96.063606, 4.822940
-13.673090, -4.181429, 95.979980, 4.861332
-15.576784, -5.320965, 95.873558, 4.899682
-16.363476, -6.425216, 95.745056, 4.937980
-16.367641, -7.419458, 95.596664, 4.976218
-18.023226, -8.479836, 95.427071, 5.014389
-20.322105, -9.664062, 95.233788, 5.052483
-22.688698, -10.966526, 95.014458, 5.090488
-23.156698, -12.185543, 94.770744, 5.128397
-22.656172, -13.232606, 94.506096, 5.166199
-24.527567, -14.362103, 94.218857, 5.203886
-25.144306, -15.440323, 93.910049, 5.241450
-27.010296, -16.597321, 93.578102, 5.278881
-29.809742, -17.918562, 93.219734, 5.316169
-31.387386, -19.265444, 92.834427, 5.353302
-31.998972, -20.538797, 92.423653, 5.390272
-34.870419, -21.971960, 91.984215, 5.427066
-36.620171, -23.436781, 91.515480, 5.463672
-34.018291, -24.494932, 91.025581, 5.500082
-37.142944, -25.759733, 90.510384, 5.536287
-35.434780, -26.727238, 89.975838, 5.572277
-35.311584, -27.585672, 89.424126, 5.608047
-36.281055, -28.455212, 88.855019, 5.643589
-39.178238, -29.527514, 88.264465, 5.678895
-38.970093, -30.471771, 87.655029, 5.713956
-38.610649, -31.285660, 87.029320, 5.748768
-37.449070, -31.902000, 86.391281, 5.783324
-38.822216, -32.594021, 85.739403, 5.817620
-41.668804, -33.501499, 85.069374, 5.851647
-40.615791, -34.212929, 84.385117, 5.885401
-40.021561, -34.793793, 83.689240, 5.918877
-40.434586, -35.357872, 82.982079, 5.952070
-40.835243, -35.905609, 82.263969, 5.984975
-41.684719, -36.483521, 81.534302, 6.017589
-41.157024, -36.950871, 80.795288, 6.049907
-40.252354, -37.281017, 80.049667, 6.081927
-41.147354, -37.667652, 79.296318, 6.113646
-41.810074, -38.081894, 78.534683, 6.145060
-41.289333, -38.402637, 77.766632, 6.176167
-41.415997, -38.703972, 76.992554, 6.206964
-42.108112, -39.044388, 76.211662, 6.237448
-42.913212, -39.431271, 75.423035, 6.267617
-43.279095, -39.816051, 74.626717, 6.297468
-43.936123, -40.228058, 73.822159, 6.326997
-42.959099, -40.501163, 73.012138, 6.356202
-41.584229, -40.609470, 72.199951, 6.385082
-41.408333, -40.689358, 71.386162, 6.413636
-43.523586, -40.972782, 70.566704, 6.441863
-44.299118, -41.305416, 69.740593, 6.469759
-44.323223, -41.607197, 68.908447, 6.497323
-43.711399, -41.817616, 68.072098, 6.524552
-44.017410, -42.037594, 67.231346, 6.551445
-44.409283, -42.274761, 66.385849, 6.577999
-43.355938, -42.382877, 65.538193, 6.604214
-42.721680, -42.416756, 64.689857, 6.630090
-42.686771, -42.443756, 63.840981, 6.655626
-43.754032, -42.574783, 62.989487, 6.680822
-44.616154, -42.778919, 62.133907, 6.705676
-44.150650, -42.916092, 61.275585, 6.730186
-43.594345, -42.983917, 60.415905, 6.754353
-42.689682, -42.954494, 59.556816, 6.778175
-43.245579, -42.983604, 58.697144, 6.801654
-43.875290, -43.072773, 57.835690, 6.824789
-44.244389, -43.189934, 56.971889, 6.847577
-43.850719, -43.256012, 56.106770, 6.870020
-43.191402, -43.249550, 55.241779, 6.892117
-43.459217, -43.270515, 54.376369, 6.913867
-44.519207, -43.395386, 53.508461, 6.935270
-45.070717, -43.562920, 52.637203, 6.956325
-44.318665, -43.638493, 51.764435, 6.977031
-42.993023, -43.573944, 50.892956, 6.997388
-43.157867, -43.532337, 50.022308, 7.017397
-43.549011, -43.534004, 49.151627, 7.037057
-44.701183, -43.650723, 48.278610, 7.056369
-43.793217, -43.664970, 47.405312, 7.075331
-42.777245, -43.576199, 46.533787, 7.093944
-43.027901, -43.521370, 45.663361, 7.112209
-44.080654, -43.577297, 44.791813, 7.130126
-44.929470, -43.712513, 43.917564, 7.147693
-44.973366, -43.838600, 43.040791, 7.164909
-43.974396, -43.852180, 42.163746, 7.181775
-43.665249, -43.833488, 41.287075, 7.198290
-44.346050, -43.884743, 40.409382, 7.214454
-43.863358, -43.882603, 39.531731, 7.230267
-44.234413, -43.917786, 38.653374, 7.245728
-44.093082, -43.935314, 37.774666, 7.260838
-43.793980, -43.921181, 36.896244, 7.275597
-43.612930, -43.890354, 36.018436, 7.290004
-43.732357, -43.874554, 35.140945, 7.304060
-44.065022, -43.893600, 34.263073, 7.317765
-43.882420, -43.892483, 33.385223, 7.331120
-44.059319, -43.909164, 32.507042, 7.344122
-44.318913, -43.950138, 31.628038, 7.356774
-43.463875, -43.901512, 30.750008, 7.369074
-44.238384, -43.935200, 29.871304, 7.381022
-43.792862, -43.920967, 28.992884, 7.392620
-43.945324, -43.923405, 28.114416, 7.403865
-43.724541, -43.903519, 27.236345, 7.414760
-43.436443, -43.856812, 26.359209, 7.425304
-44.097992, -43.880928, 25.481590, 7.435497
-44.824360, -43.975273, 24.602085, 7.445338
-44.401093, -44.017857, 23.721727, 7.454826
-43.914135, -44.007484, 22.841578, 7.463963
-43.606567, -43.967392, 21.962231, 7.472748
-43.773338, -43.947987, 21.083271, 7.481181
-44.423206, -43.995510, 20.203362, 7.489263
-44.596371, -44.055595, 19.322250, 7.496992
-44.650272, -44.115063, 18.439949, 7.504368
-44.384445, -44.142002, 17.557110, 7.511391
-43.902920, -44.118095, 16.674747, 7.518061
-43.271015, -44.033386, 15.794080, 7.524378
-43.703835, -44.000431, 14.914071, 7.530344
-44.670330, -44.067421, 14.032722, 7.535957
-44.502506, -44.110931, 13.150504, 7.541217
-45.378708, -44.237709, 12.265750, 7.546124
-44.043388, -44.218277, 11.381385, 7.550676
-43.222809, -44.118729, 10.499010, 7.554875
-43.400143, -44.046871, 9.618073, 7.558722
-44.544411, -44.096626, 8.736140, 7.562217
-45.121929, -44.199158, 7.852157, 7.565358
-44.685184, -44.247761, 6.967202, 7.568145
-44.436119, -44.266598, 6.081870, 7.570578
-44.254993, -44.265438, 5.196561, 7.572656
-43.866493, -44.225544, 4.312050, 7.574381
-43.838585, -44.186848, 3.428313, 7.575752
-44.407677, -44.208931, 2.544135, 7.576770
-44.051010, -44.193138, 1.660272, 7.577434
-44.634380, -44.237263, 0.775527, 7.577744
-44.033611, -44.216896, -0.108811, 7.577701
-44.124172, -44.207623, -0.992963, 7.577304
-44.658855, -44.252747, -1.878018, 7.576553
-45.315136, -44.358986, -2.765198, 7.575447
-44.239075, -44.346996, -3.652138, 7.573986
-43.512505, -44.263546, -4.537409, 7.572171
-44.439323, -44.281124, -5.423031, 7.570002
-43.811661, -44.234177, -6.307715, 7.567479
-44.359150, -44.246674, -7.192648, 7.564601
-44.678127, -44.289818, -8.078444, 7.561370
-44.425278, -44.303364, -8.964512, 7.557784
-43.733818, -44.246410, -9.849440, 7.553844
-44.272530, -44.249023, -10.734420, 7.549551
-44.825871, -44.306709, -11.620554, 7.544902
-44.641106, -44.340149, -12.507357, 7.539899
-44.764751, -44.382610, -13.395009, 7.534541
-44.203503, -44.364700, -14.282303, 7.528828
-44.685780, -44.396809, -15.170239, 7.522760
-44.202553, -44.377384, -16.057787, 7.516337
-44.475887, -44.387234, -16.945532, 7.509559
-44.271000, -44.375610, -17.833044, 7.502426
-43.606564, -44.298706, -18.719019, 7.494938
-44.007397, -44.269577, -19.604410, 7.487096
-44.528194, -44.295441, -20.490318, 7.478900
-44.478310, -44.313728, -21.376593, 7.470349
-44.088665, -44.291222, -22.262417, 7.461444
-44.091969, -44.271297, -23.147842, 7.452185
-44.046509, -44.248817, -24.032818, 7.442572
-44.366173, -44.260551, -24.918030, 7.432605
-44.230000, -44.257496, -25.803179, 7.422284
-44.494141, -44.281158, -26.688803, 7.411608
-44.460602, -44.299103, -27.574785, 7.400578
-43.852299, -44.254421, -28.459873, 7.389194
-44.365181, -44.265495, -29.345182, 7.377456
-43.942272, -44.233173, -30.229845, 7.365364
-44.332874, -44.243145, -31.114708, 7.352918
-44.999985, -44.318829, -32.001083, 7.340118
-44.556293, -44.342575, -32.887936, 7.326963
-44.956360, -44.403954, -33.776016, 7.313453
-44.588673, -44.422424, -34.664463, 7.299587
-44.564972, -44.436680, -35.553196, 7.285366
-44.069336, -44.399944, -36.441196, 7.270789
-44.496761, -44.409626, -37.329388, 7.255857
-44.126301, -44.381294, -38.217014, 7.240571
-44.424408, -44.385605, -39.104725, 7.224929
